ticket_id,customer_id,created_date,category,priority,status
TK-05907,C-0681,04/11/2024,Technical,Critical,Closed
TK-05908,C-0681,05/11/2024,Billing,Critical,In Progress
TK-05909,C-0681,07/11/2024,Billing,Critical,Resolved
TK-05910,C-0681,14/11/2024,Account,High,Closed
TK-05911,C-0681,15/11/2024,Technical,Medium,Closed
TK-05912,C-0681,15/11/2024,Account,High,Closed
TK-05913,C-0681,16-Nov-24,Feature Request,Low,Closed
TK-05914,C-0681,23/11/2024,Billing,High,Resolved
TK-05915,C-0681,08/12/2024,Account,High,Closed
TK-05916,C-0681,10/12/2024,Technical,Low,Resolved
TK-05917,C-0681,23/12/2024,Feature Request,High,Resolved
TK-05918,C-0682,30/01/2024,Technical,High,Closed
TK-05919,C-0682,28/10/2024,Billing,High,Open
TK-05920,C-0682,05/11/2024,Account,High,Resolved
TK-05921,C-0682,17-Nov-24,Technical,Medium,Resolved
TK-05922,C-0682,24/11/2024,Technical,Medium,Closed
TK-05923,C-0682,24/11/2024,Account,Low,Closed
TK-05924,C-0682,29/11/2024,Technical,Low,In Progress
TK-05925,C-0682,16/12/2024,Technical,Low,Closed
TK-05926,C-0682,18/12/2024,Billing,Low,Resolved
TK-05927,C-0682,22-Dec-24,Feature Request,Low,Resolved
TK-05928,C-0682,23/12/2024,Technical,High,Open
TK-05929,C-0683,22/06/2024,Onboarding,Critical,Resolved
TK-05930,C-0683,28/08/2024,Billing,High,In Progress
TK-05931,C-0683,06/10/2024,Technical,Low,Open
TK-05932,C-0683,11/10/2024,Technical,Medium,Closed
TK-05933,C-0683,15/10/2024,Billing,Low,Resolved
TK-05934,C-0683,26/10/2024,Technical,Low,In Progress
TK-05935,C-0683,29/10/2024,Technical,Medium,In Progress
TK-05936,C-0683,30/10/2024,Account,High,Open
TK-05937,C-0683,16/11/2024,Account,Medium,Resolved
TK-05938,C-0683,18/11/2024,Account,High,Closed
TK-05939,C-0683,21-Nov-24,Onboarding,Low,Closed
TK-05940,C-0683,01/12/2024,Technical,Critical,In Progress
TK-05941,C-0683,02/12/2024,Billing,High,Closed
TK-05942,C-0683,12/12/2024,Onboarding,Low,Closed
TK-05943,C-0683,22/12/2024,Onboarding,Medium,Resolved
TK-05944,C-0683,11/13/2024,Billing,Medium,Closed
TK-05945,C-0683,12/26/2024,Billing,Low,Closed
TK-05946,C-0684,16/02/2024,Onboarding,Medium,Closed
TK-05947,C-0684,25/02/2024,Billing,Low,Resolved
TK-05948,C-0684,10/10/2024,Billing,High,Resolved
TK-05949,C-0684,19/10/2024,Billing,Medium,Closed
TK-05950,C-0684,08/11/2024,Technical,Medium,Open
TK-05951,C-0684,12/11/2024,Technical,Low,Closed
TK-05952,C-0684,23/11/2024,Technical,Medium,In Progress
TK-05953,C-0684,09-Dec-24,Technical,Low,Resolved
TK-05954,C-0684,18/12/2024,Feature Request,Medium,Resolved
TK-05955,C-0685,12/10/2024,Technical,Low,Closed
TK-05956,C-0685,15/10/2024,Onboarding,Low,Resolved
TK-05957,C-0685,22/10/2024,Billing,Medium,Resolved
TK-05958,C-0685,26/10/2024,Technical,Low,Closed
TK-05959,C-0685,31/10/2024,Feature Request,Low,Resolved
TK-05960,C-0685,12/11/2024,Billing,Medium,Resolved
TK-05961,C-0685,21/11/2024,Feature Request,Medium,Open
TK-05962,C-0685,23/11/2024,Feature Request,Medium,Resolved
TK-05963,C-0685,09/12/2024,Technical,Low,Resolved
TK-05964,C-0685,15/12/2024,Billing,Low,Resolved
TK-05965,C-0685,20/12/2024,Account,High,Open
TK-05966,C-0685,22/12/2024,Billing,High,Closed
TK-05967,C-0685,25/12/2024,Account,Medium,In Progress
TK-05968,C-0686,01/01/2024,Billing,Medium,In Progress
TK-05969,C-0686,01/09/2024,Account,Critical,Closed
TK-05970,C-0686,09/10/2024,Technical,Low,Resolved
TK-05971,C-0686,25/10/2024,Technical,Critical,Closed
TK-05972,C-0686,30/10/2024,Technical,Medium,Resolved
TK-05973,C-0686,30-Oct-24,Technical,Low,Resolved
TK-05974,C-0686,07/11/2024,Billing,High,Resolved
TK-05975,C-0686,16/11/2024,Billing,High,Resolved
TK-05976,C-0686,26/11/2024,Account,Critical,Closed
TK-05977,C-0686,28/11/2024,Technical,Critical,Resolved
TK-05978,C-0686,28/11/2024,Feature Request,Low,Closed
TK-05979,C-0687,18/09/2024,Technical,Low,Resolved
TK-05980,C-0687,18/11/2024,Technical,Medium,Resolved
TK-05981,C-0689,16/02/2024,Billing,Low,Closed
TK-05982,C-0689,25/10/2024,Technical,High,In Progress
TK-05983,C-0689,28/10/2024,Billing,Medium,Closed
TK-05984,C-0689,02/24/2024,Technical,Medium,In Progress
TK-05985,C-0690,03/04/2024,Billing,High,Resolved
TK-05986,C-0690,17/10/2024,Technical,Medium,Closed
TK-05987,C-0690,27/10/2024,Onboarding,Medium,Closed
TK-05988,C-0690,29/10/2024,Technical,Medium,In Progress
TK-05989,C-0690,04/11/2024,Technical,Low,Closed
TK-05990,C-0690,14/11/2024,Onboarding,Low,Resolved
TK-05991,C-0690,29/11/2024,Technical,Low,Closed
TK-05992,C-0690,04/12/2024,Technical,Low,Resolved
TK-05993,C-0690,05/12/2024,Billing,Low,Closed
TK-05994,C-0690,06/12/2024,Billing,High,Open
TK-05995,C-0690,15/12/2024,Technical,Low,Open
TK-05996,C-0690,15/12/2024,Technical,Medium,Resolved
TK-05997,C-0690,20/12/2024,Technical,Medium,In Progress
TK-05998,C-0690,21/12/2024,Onboarding,Low,Resolved
TK-05999,C-0690,26/12/2024,Billing,Critical,Closed
TK-06000,C-0691,17/02/2024,Technical,Critical,In Progress
TK-06001,C-0691,12/04/2024,Onboarding,Low,In Progress
TK-06002,C-0691,14/04/2024,Technical,Low,Resolved
TK-06003,C-0691,03/10/2024,Billing,Critical,Closed
TK-06004,C-0691,15/10/2024,Onboarding,Low,Closed
TK-06005,C-0691,18/10/2024,Billing,Medium,In Progress
TK-06006,C-0691,31/10/2024,Billing,Medium,Closed
TK-06007,C-0691,07/11/2024,Technical,Medium,Closed
TK-06008,C-0691,09/11/2024,Technical,Low,Open
TK-06009,C-0691,20/11/2024,Billing,Low,Closed
TK-06010,C-0691,28/11/2024,Feature Request,Low,In Progress
TK-06011,C-0691,02/12/2024,Account,High,Resolved
TK-06012,C-0691,03/12/2024,Billing,Medium,Closed
TK-06013,C-0691,12/12/2024,Billing,Critical,Closed
TK-06014,C-0691,22/12/2024,Billing,High,Closed
TK-06015,C-0691,28/12/2024,Technical,Low,Resolved
TK-06016,C-0691,11/14/2024,Technical,High,Closed
TK-06017,C-0692,25/01/2024,Feature Request,High,Open
TK-06018,C-0692,05/05/2024,Technical,Medium,Open
TK-06019,C-0693,02/10/2024,Billing,Critical,Closed
TK-06020,C-0693,05/10/2024,Billing,Medium,Open
TK-06021,C-0693,20/10/2024,Billing,High,Closed
TK-06022,C-0693,21/10/2024,Technical,High,Closed
TK-06023,C-0693,24/10/2024,Billing,High,Closed
TK-06024,C-0693,25-Oct-24,Account,Low,Resolved
TK-06025,C-0693,30/10/2024,Technical,Medium,Open
TK-06026,C-0693,31/10/2024,Feature Request,Medium,Closed
TK-06027,C-0693,12/11/2024,Billing,Medium,In Progress
TK-06028,C-0693,24/11/2024,Technical,Medium,Closed
TK-06029,C-0693,07/12/2024,Account,Low,Resolved
TK-06030,C-0693,22/12/2024,Technical,Low,Open
TK-06031,C-0694,08/05/2024,Technical,High,Closed
TK-06032,C-0694,07/10/2024,Technical,Medium,Closed
TK-06033,C-0694,26/10/2024,Account,High,Closed
TK-06034,C-0694,02-Nov-24,Account,Low,Open
TK-06035,C-0694,06-Nov-24,Technical,Critical,Resolved
TK-06036,C-0694,18/12/2024,Billing,Medium,Resolved
TK-06037,C-0695,17/09/2024,Account,Medium,Resolved
TK-06038,C-0695,04/10/2024,Account,Low,Resolved
TK-06039,C-0695,27/12/2024,Technical,High,Resolved
TK-06040,C-0696,22/06/2024,Billing,Medium,Closed
TK-06041,C-0696,27/11/2024,Feature Request,Critical,Resolved
TK-06042,C-0697,08/02/2024,Billing,Medium,Closed
TK-06043,C-0697,14/03/2024,Onboarding,Low,Resolved
TK-06044,C-0697,14/10/2024,Account,Medium,Resolved
TK-06045,C-0697,30/10/2024,Billing,Critical,Resolved
TK-06046,C-0697,12/11/2024,Technical,Critical,Closed
TK-06047,C-0697,12/12/2024,Billing,Medium,In Progress
TK-06048,C-0697,14/12/2024,Billing,High,Closed
TK-06049,C-0697,11/15/2024,Technical,High,Closed
TK-06050,C-0698,13/07/2024,Billing,High,In Progress
TK-06051,C-0698,01/09/2024,Onboarding,High,Open
TK-06052,C-0699,10/09/2024,Technical,Low,In Progress
TK-06053,C-0699,20/09/2024,Technical,Medium,Resolved
TK-06054,C-0699,19/10/2024,Technical,High,In Progress
TK-06055,C-0699,28/10/2024,Technical,High,Resolved
TK-06056,C-0699,01/11/2024,Feature Request,Low,Closed
TK-06057,C-0699,20/11/2024,Technical,Low,Resolved
TK-06058,C-0699,02/12/2024,Billing,Low,Closed
TK-06059,C-0699,22/12/2024,Technical,Low,In Progress
TK-06060,C-0699,05/13/2024,Technical,High,Resolved
TK-06061,C-0700,22/10/2024,Account,Medium,Open
TK-06062,C-0700,17/11/2024,Onboarding,Low,Open
TK-06063,C-0700,30/12/2024,Billing,High,In Progress
TK-06064,C-0700,12/24/2024,Billing,Low,Resolved
TK-06065,C-0701,27/08/2024,Billing,Medium,Resolved
TK-06066,C-0702,11/10/2024,Technical,High,Closed
TK-06067,C-0702,28/10/2024,Technical,Low,Closed
TK-06068,C-0702,12/12/2024,Technical,Critical,Resolved
TK-06069,C-0702,15-Dec-24,Billing,High,Resolved
TK-06070,C-0703,24/09/2024,Account,Medium,Closed
TK-06071,C-0703,31/10/2024,Billing,Medium,Closed
TK-06072,C-0703,01/11/2024,Technical,High,Closed
TK-06073,C-0703,08/12/2024,Billing,Medium,Closed
TK-06074,C-0703,20/12/2024,Technical,High,In Progress
TK-06075,C-0704,09/10/2024,Technical,Medium,Resolved
TK-06076,C-0704,29/10/2024,Billing,Medium,Resolved
TK-06077,C-0704,11/11/2024,Technical,Critical,Closed
TK-06078,C-0704,15/11/2024,Billing,Medium,Resolved
TK-06079,C-0704,28/11/2024,Technical,High,Closed
TK-06080,C-0704,04/12/2024,Billing,Medium,Closed
TK-06081,C-0704,07/12/2024,Account,Medium,In Progress
TK-06082,C-0704,07/12/2024,Billing,Critical,Closed
TK-06083,C-0704,12/12/2024,Feature Request,Critical,Resolved
TK-06084,C-0704,21/12/2024,Account,Medium,In Progress
TK-06085,C-0704,11/13/2024,Onboarding,High,Resolved
TK-06086,C-0705,08/04/2024,Account,Medium,Closed
TK-06087,C-0705,16/10/2024,Technical,Low,Closed
TK-06088,C-0705,17/11/2024,Technical,Medium,Resolved
TK-06089,C-0705,20/11/2024,Feature Request,High,Resolved
TK-06090,C-0705,05/12/2024,Onboarding,Critical,Closed
TK-06091,C-0705,21/12/2024,Billing,Medium,Resolved
TK-06092,C-0705,26/12/2024,Billing,High,Closed
TK-06093,C-0705,10/24/2024,Billing,High,Closed
TK-06094,C-0705,10/30/2024,Technical,Medium,Closed
TK-06095,C-0706,26/02/2024,Account,Low,Resolved
TK-06096,C-0706,11/10/2024,Account,Medium,In Progress
TK-06097,C-0706,18/10/2024,Billing,Medium,Resolved
TK-06098,C-0706,19/10/2024,Technical,High,Resolved
TK-06099,C-0706,29/10/2024,Feature Request,High,Resolved
TK-06100,C-0706,30/10/2024,Billing,Medium,Closed
TK-06101,C-0706,02/11/2024,Feature Request,Medium,Resolved
TK-06102,C-0706,09/11/2024,Technical,High,Closed
TK-06103,C-0706,28/11/2024,Billing,Low,Open
TK-06104,C-0706,20/12/2024,Billing,High,Open
TK-06105,C-0706,25/12/2024,Billing,Low,Resolved
TK-06106,C-0706,10/27/2024,Technical,High,Closed
TK-06107,C-0707,19/01/2024,Technical,Medium,Closed
TK-06108,C-0707,11/03/2024,Account,Medium,Resolved
TK-06109,C-0707,09/10/2024,Technical,Critical,In Progress
TK-06110,C-0707,22/10/2024,Billing,High,Resolved
TK-06111,C-0707,22/10/2024,Account,Low,Closed
TK-06112,C-0707,29/10/2024,Technical,Critical,Resolved
TK-06113,C-0707,22/11/2024,Feature Request,Low,Closed
TK-06114,C-0707,24/11/2024,Billing,Low,Resolved
TK-06115,C-0707,27/11/2024,Technical,High,Resolved
TK-06116,C-0707,07/12/2024,Feature Request,Medium,Closed
TK-06117,C-0707,14/12/2024,Technical,Medium,Closed
TK-06118,C-0707,15/12/2024,Technical,High,Closed
TK-06119,C-0707,22/12/2024,Technical,Medium,Resolved
TK-06120,C-0707,22/12/2024,Technical,Low,Closed
TK-06121,C-0707,29/12/2024,Onboarding,High,Resolved
TK-06122,C-0708,06/10/2024,Onboarding,Low,Resolved
TK-06123,C-0708,11/10/2024,Billing,Low,Closed
TK-06124,C-0708,21/10/2024,Billing,Medium,Resolved
TK-06125,C-0708,24/10/2024,Onboarding,Critical,Resolved
TK-06126,C-0708,26/10/2024,Technical,Medium,Open
TK-06127,C-0708,03/11/2024,Account,High,Open
TK-06128,C-0708,08/11/2024,Account,Medium,Resolved
TK-06129,C-0708,07/12/2024,Billing,Critical,Resolved
TK-06130,C-0708,15/12/2024,Feature Request,Low,In Progress
TK-06131,C-0708,18/12/2024,Technical,Medium,Resolved
TK-06132,C-0708,19/12/2024,Onboarding,Medium,Resolved
TK-06133,C-0709,12/01/2024,Technical,Low,Resolved
TK-06134,C-0709,14/01/2024,Account,Critical,Resolved
TK-06135,C-0709,12/10/2024,Onboarding,Low,Closed
TK-06136,C-0709,07/11/2024,Technical,Medium,Closed
TK-06137,C-0709,19/11/2024,Technical,Critical,Closed
TK-06138,C-0709,01/12/2024,Billing,Low,In Progress
TK-06139,C-0709,03/12/2024,Billing,Low,Closed
TK-06140,C-0709,05/12/2024,Billing,Medium,Resolved
TK-06141,C-0709,22/12/2024,Technical,Low,Closed
TK-06142,C-0711,02-Apr-24,Technical,High,Closed
TK-06143,C-0711,03/10/2024,Billing,Low,Closed
TK-06144,C-0711,04/10/2024,Billing,Medium,Resolved
TK-06145,C-0711,14/10/2024,Onboarding,Low,Closed
TK-06146,C-0711,16/10/2024,Billing,High,Resolved
TK-06147,C-0711,03/11/2024,Technical,Low,Resolved
TK-06148,C-0711,07/11/2024,Billing,Low,Resolved
TK-06149,C-0711,11/11/2024,Billing,Medium,Resolved
TK-06150,C-0711,11/11/2024,Account,Low,In Progress
TK-06151,C-0711,12/11/2024,Technical,Medium,In Progress
TK-06152,C-0711,14/11/2024,Billing,Critical,In Progress
TK-06153,C-0711,18/11/2024,Billing,Medium,Closed
TK-06154,C-0711,19/12/2024,Account,High,Resolved
TK-06155,C-0711,30/12/2024,Technical,Critical,Open
TK-06156,C-0711,30/12/2024,Account,Medium,Closed
TK-06157,C-0712,05/11/2024,Onboarding,Medium,Closed
TK-06158,C-0713,20/01/2024,Account,Medium,Open
TK-06159,C-0713,02/03/2024,Technical,Medium,Open
TK-06160,C-0714,02/10/2024,Feature Request,Medium,Resolved
TK-06161,C-0714,03/10/2024,Onboarding,High,In Progress
TK-06162,C-0714,04/10/2024,Technical,High,Closed
TK-06163,C-0714,08/10/2024,Technical,Low,Resolved
TK-06164,C-0714,16-Oct-24,Billing,Medium,Closed
TK-06165,C-0714,06/11/2024,Technical,Medium,Resolved
TK-06166,C-0714,15/11/2024,Technical,Critical,Closed
TK-06167,C-0714,26/12/2024,Billing,Medium,Resolved
TK-06168,C-0714,27/12/2024,Billing,Low,Closed
TK-06169,C-0714,08/19/2024,Account,Medium,In Progress
TK-06170,C-0715,18/03/2024,Billing,Medium,Closed
TK-06171,C-0715,09/05/2024,Account,Low,Resolved
TK-06172,C-0715,31-Oct-24,Technical,High,Resolved
TK-06173,C-0715,26/11/2024,Technical,Low,Closed
TK-06174,C-0715,27/11/2024,Feature Request,Medium,Resolved
TK-06175,C-0715,07/12/2024,Technical,Low,Closed
TK-06176,C-0715,21/12/2024,Billing,Medium,Resolved
TK-06177,C-0716,11/04/2024,Billing,Critical,In Progress
TK-06178,C-0716,26/08/2024,Technical,Medium,Closed
TK-06179,C-0716,03/10/2024,Technical,Critical,Closed
TK-06180,C-0716,12/10/2024,Account,Medium,Resolved
TK-06181,C-0716,03/11/2024,Account,Medium,Closed
TK-06182,C-0716,07/11/2024,Technical,Medium,Open
TK-06183,C-0716,08/11/2024,Billing,Critical,Closed
TK-06184,C-0716,21/11/2024,Onboarding,High,Resolved
TK-06185,C-0716,28/11/2024,Billing,Medium,Closed
TK-06186,C-0716,07/12/2024,Billing,Low,Open
TK-06187,C-0716,10/12/2024,Technical,Medium,Resolved
TK-06188,C-0716,11/12/2024,Billing,Critical,Closed
TK-06189,C-0716,19/12/2024,Technical,Medium,In Progress
TK-06190,C-0716,23/12/2024,Onboarding,Low,Open
TK-06191,C-0716,26/12/2024,Account,Low,In Progress
TK-06192,C-0717,11/03/2024,Technical,High,Resolved
TK-06193,C-0717,21/06/2024,Account,Medium,Closed
TK-06194,C-0717,10/10/2024,Technical,Medium,Closed
TK-06195,C-0717,27-Oct-24,Technical,High,Closed
TK-06196,C-0717,03/11/2024,Billing,Critical,In Progress
TK-06197,C-0717,08/11/2024,Account,High,Resolved
TK-06198,C-0717,15/11/2024,Billing,High,Resolved
TK-06199,C-0717,21/11/2024,Account,Medium,Closed
TK-06200,C-0717,25/11/2024,Technical,Low,Resolved
TK-06201,C-0717,09/12/2024,Feature Request,High,Resolved
TK-06202,C-0717,28/12/2024,Technical,High,In Progress
TK-06203,C-0718,07/31/2024,Technical,Critical,In Progress
TK-06204,C-0719,25/05/2024,Feature Request,High,In Progress
TK-06205,C-0719,11/10/2024,Technical,Low,Closed
TK-06206,C-0719,16/10/2024,Billing,Low,Closed
TK-06207,C-0719,29/10/2024,Technical,Low,Closed
TK-06208,C-0719,02/11/2024,Onboarding,Critical,Closed
TK-06209,C-0719,10/11/2024,Technical,Medium,Closed
TK-06210,C-0719,14/11/2024,Billing,High,In Progress
TK-06211,C-0719,15/11/2024,Account,High,Closed
TK-06212,C-0719,17/11/2024,Technical,Medium,Open
TK-06213,C-0719,21/11/2024,Account,High,Resolved
TK-06214,C-0719,25-Nov-24,Technical,Medium,Resolved
TK-06215,C-0719,29-Nov-24,Billing,Low,Closed
TK-06216,C-0719,04/12/2024,Feature Request,Low,In Progress
TK-06217,C-0719,04/12/2024,Technical,High,Closed
TK-06218,C-0719,07/12/2024,Technical,Low,Closed
TK-06219,C-0719,30/12/2024,Billing,High,Closed
TK-06220,C-0720,15/06/2024,Account,High,Resolved
TK-06221,C-0720,14/11/2024,Billing,Critical,Resolved
TK-06222,C-0720,15/11/2024,Billing,Low,Open
TK-06223,C-0720,19/11/2024,Technical,Low,In Progress
TK-06224,C-0720,14/12/2024,Account,Critical,Resolved
TK-06225,C-0721,18/01/2024,Technical,Medium,Open
TK-06226,C-0721,25/05/2024,Account,Low,Closed
TK-06227,C-0721,12/14/2024,Onboarding,High,In Progress
TK-06228,C-0722,12/07/2024,Feature Request,Medium,Resolved
TK-06229,C-0722,10/11/2024,Technical,Low,In Progress
TK-06230,C-0722,23/11/2024,Technical,High,In Progress
TK-06231,C-0723,26/02/2024,Billing,High,Resolved
TK-06232,C-0723,28/10/2024,Account,Medium,Resolved
TK-06233,C-0723,18/11/2024,Billing,Medium,Resolved
TK-06234,C-0723,20/12/2024,Feature Request,Medium,Open
TK-06235,C-0724,06/10/2024,Billing,Medium,In Progress
TK-06236,C-0724,07/10/2024,Feature Request,Medium,Closed
TK-06237,C-0724,16/10/2024,Technical,Low,Closed
TK-06238,C-0724,18/10/2024,Billing,Medium,Closed
TK-06239,C-0724,21/10/2024,Technical,Medium,Closed
TK-06240,C-0724,25/10/2024,Account,Medium,Closed
TK-06241,C-0724,08/11/2024,Technical,High,In Progress
TK-06242,C-0724,11/11/2024,Onboarding,High,Closed
TK-06243,C-0724,14/11/2024,Billing,Medium,Closed
TK-06244,C-0724,16/11/2024,Onboarding,Medium,Closed
TK-06245,C-0724,23/12/2024,Technical,Medium,Resolved
TK-06246,C-0725,22/01/2024,Billing,High,In Progress
TK-06247,C-0725,16/04/2024,Technical,Critical,Closed
TK-06248,C-0725,11/10/2024,Billing,Medium,In Progress
TK-06249,C-0725,14/10/2024,Feature Request,Medium,In Progress
TK-06250,C-0725,25/10/2024,Technical,Low,In Progress
TK-06251,C-0725,31/10/2024,Technical,Medium,Closed
TK-06252,C-0725,02/12/2024,Technical,Critical,Resolved
TK-06253,C-0725,05-Dec-24,Billing,High,Closed
TK-06254,C-0725,13/12/2024,Technical,Critical,Closed
TK-06255,C-0725,16/12/2024,Billing,Medium,Resolved
TK-06256,C-0726,14-Oct-24,Technical,High,Closed
TK-06257,C-0726,16/10/2024,Billing,High,Resolved
TK-06258,C-0726,17/10/2024,Billing,Medium,In Progress
TK-06259,C-0726,24/10/2024,Technical,Medium,Closed
TK-06260,C-0726,08/11/2024,Feature Request,High,Closed
TK-06261,C-0726,12/11/2024,Technical,Medium,Closed
TK-06262,C-0726,15/11/2024,Technical,Critical,Open
TK-06263,C-0726,18/11/2024,Technical,Critical,Closed
TK-06264,C-0726,23/11/2024,Account,Medium,Closed
TK-06265,C-0726,08/12/2024,Billing,High,Closed
TK-06266,C-0726,08/12/2024,Billing,Critical,Closed
TK-06267,C-0726,09/12/2024,Billing,Critical,Closed
TK-06268,C-0726,19/12/2024,Billing,Low,Closed
TK-06269,C-0726,27/12/2024,Account,High,Open
TK-06270,C-0726,12/15/2024,Billing,Medium,Closed
TK-06271,C-0727,28/10/2024,Billing,Medium,Resolved
TK-06272,C-0727,04/11/2024,Billing,Low,Resolved
TK-06273,C-0727,13/11/2024,Account,Medium,Resolved
TK-06274,C-0727,21/11/2024,Technical,High,Resolved
TK-06275,C-0727,23/11/2024,Technical,Medium,In Progress
TK-06276,C-0727,25/12/2024,Feature Request,Low,Resolved
TK-06277,C-0728,13/07/2024,Billing,High,Resolved
TK-06278,C-0728,04/10/2024,Feature Request,Low,Closed
TK-06279,C-0728,07/10/2024,Technical,High,In Progress
TK-06280,C-0728,10/10/2024,Billing,Medium,Closed
TK-06281,C-0728,13/10/2024,Onboarding,Medium,Resolved
TK-06282,C-0728,14/10/2024,Technical,High,Closed
TK-06283,C-0728,17/10/2024,Billing,Low,In Progress
TK-06284,C-0728,25/10/2024,Billing,Medium,Closed
TK-06285,C-0728,03/11/2024,Feature Request,Medium,Resolved
TK-06286,C-0729,28-Apr-24,Technical,Medium,Resolved
TK-06287,C-0729,29/04/2024,Onboarding,Medium,In Progress
TK-06288,C-0729,26/10/2024,Billing,Medium,Resolved
TK-06289,C-0729,04/11/2024,Billing,Medium,Open
TK-06290,C-0729,21/11/2024,Account,High,Resolved
TK-06291,C-0729,17/12/2024,Technical,Medium,Resolved
TK-06292,C-0730,14/10/2024,Billing,Medium,In Progress
TK-06293,C-0730,28/11/2024,Feature Request,Low,Closed
TK-06294,C-0731,01/06/2024,Billing,High,Closed
TK-06295,C-0731,04/09/2024,Account,Low,In Progress
TK-06296,C-0732,28/02/2024,Account,Low,In Progress
TK-06297,C-0732,15/08/2024,Billing,Low,In Progress
TK-06298,C-0732,09/10/2024,Feature Request,Low,Closed
TK-06299,C-0732,13/10/2024,Onboarding,Low,Closed
TK-06300,C-0732,21/10/2024,Account,High,In Progress
TK-06301,C-0732,30/10/2024,Account,Medium,Closed
TK-06302,C-0732,19/11/2024,Billing,Medium,In Progress
TK-06303,C-0732,01/12/2024,Technical,High,Resolved
TK-06304,C-0732,14/12/2024,Billing,Low,In Progress
TK-06305,C-0732,14/12/2024,Account,Medium,In Progress
TK-06306,C-0732,21/12/2024,Feature Request,Low,Closed
TK-06307,C-0732,22/12/2024,Technical,High,Closed
TK-06308,C-0733,17/10/2024,Feature Request,High,Open
TK-06309,C-0733,20/10/2024,Onboarding,Low,Open
TK-06310,C-0733,29/11/2024,Technical,Low,Closed
TK-06311,C-0734,30/09/2024,Account,Medium,Closed
TK-06312,C-0734,04/10/2024,Onboarding,Critical,Resolved
TK-06313,C-0734,09/10/2024,Account,Low,Resolved
TK-06314,C-0734,16/10/2024,Billing,High,Resolved
TK-06315,C-0734,17/10/2024,Technical,High,Open
TK-06316,C-0734,20/10/2024,Technical,Medium,Resolved
TK-06317,C-0734,22/10/2024,Billing,High,Resolved
TK-06318,C-0734,05/11/2024,Technical,Medium,In Progress
TK-06319,C-0734,05/11/2024,Billing,High,Resolved
TK-06320,C-0734,12/11/2024,Technical,Low,Closed
TK-06321,C-0734,22/11/2024,Account,Low,Resolved
TK-06322,C-0734,09/12/2024,Account,Medium,Open
TK-06323,C-0734,12/12/2024,Account,High,Closed
