survey_id,customer_id,nps_score,survey_date
SV-00582,C-2376,1,29/12/2024
SV-00350,C-2377,6,01/11/2024
SV-02790,C-2378,5,14/12/2024
SV-02076,C-2379,9,28/08/2024
SV-03393,C-2380,7,04/07/2024
SV-00521,C-2381,7,01/11/2024
SV-00522,C-2381,5,10/03/2024
SV-02807,C-2382,7,30/08/2024
SV-00972,C-2383,2,07/12/2024
SV-02215,C-2384,2,25/03/2024
SV-02214,C-2384,4,24/10/2024
SV-01044,C-2385,6,18/11/2024
SV-01232,C-2386,10,20/07/2024
SV-02186,C-2387,4,28/07/2024
SV-03242,C-2388,2,01/02/2024
SV-03241,C-2388,4,11/07/2024
SV-02741,C-2389,2,28/12/2024
SV-02742,C-2389,0,23/05/2024
SV-01316,C-2390,-1,19/07/2024
SV-01317,C-2390,5,11/04/2024
SV-03978,C-2391,1,20/08/2024
SV-03979,C-2391,4,29/05/2024
SV-03986,C-2392,2,18/06/2024
SV-03985,C-2392,1,10/08/2024
SV-02917,C-2393,2,08/11/2024
SV-01185,C-2394,2,30/06/2024
SV-01184,C-2394,1,07/12/2024
SV-04011,C-2395,10,01/12/2024
SV-03636,C-2396,1,28/07/2024
SV-01601,C-2397,4,19/11/2024
SV-02559,C-2398,6,23/10/2024
SV-03322,C-2399,7,26/03/2024
SV-03321,C-2399,5,03/10/2024
SV-02593,C-2400,0,18/11/2024
SV-02594,C-2400,1,18/03/2024
SV-03689,C-2401,7,20/12/2024
SV-03158,C-2402,10,03/07/2024
SV-02249,C-2403,8,11/07/2024
SV-00838,C-2404,1,03/12/2024
SV-01620,C-2405,0,23/08/2024
SV-01621,C-2405,0,07/05/2024
SV-01215,C-2406,9,21/12/2024
SV-02657,C-2407,10,15/03/2024
SV-02656,C-2407,9,23/07/2024
SV-00303,C-2408,10,06/07/2024
SV-01887,C-2409,9,08/08/2024
SV-01888,C-2409,10,23/01/2024
SV-02261,C-2410,10,17/07/2024
SV-02262,C-2410,10,02/03/2024
SV-00436,C-2411,7,22/05/2024
SV-00435,C-2411,5,09/08/2024
SV-01950,C-2412,4,14/09/2024
SV-01951,C-2412,3,07/01/2024
SV-02832,C-2413,9,23/04/2024
SV-02831,C-2413,7,21/09/2024
SV-03752,C-2414,8,14/10/2024
SV-03659,C-2415,5,19/09/2024
SV-03660,C-2415,3,30/06/2024
SV-02603,C-2416,2,04/09/2024
SV-02604,C-2416,0,05/03/2024
SV-01275,C-2417,0,14/09/2024
SV-01276,C-2417,0,29/02/2024
SV-02008,C-2418,0,24/12/2024
SV-02801,C-2419,3,15/09/2024
SV-02443,C-2420,7,07/09/2024
SV-01940,C-2421,1,21/06/2024
SV-01939,C-2421,4,20/08/2024
SV-00952,C-2422,7,14/02/2024
SV-00951,C-2422,9,13/10/2024
SV-02692,C-2423,6,15/12/2024
SV-02693,C-2423,3,12/05/2024
SV-00299,C-2424,9,28/06/2024
SV-00298,C-2424,7,18/10/2024
SV-01259,C-2425,6,08/12/2024
SV-01260,C-2425,3,22/02/2024
SV-04375,C-2426,10,25/11/2024
SV-03378,C-2427,8,05/11/2024
SV-01879,C-2428,9,11/06/2024
SV-01878,C-2428,6,16/12/2024
SV-01724,C-2429,2,29/12/2024
SV-01725,C-2429,0,06/03/2024
SV-01252,C-2430,3,18/12/2024
SV-02904,C-2431,3,19/10/2024
SV-03061,C-2432,1,07/11/2024
SV-02367,C-2433,4,30/10/2024
SV-02368,C-2433,5,29/03/2024
SV-04368,C-2434,1,24/11/2024
SV-04369,C-2434,0,06/03/2024
SV-03552,C-2435,5,20/04/2024
SV-03551,C-2435,3,28/07/2024
SV-03952,C-2436,0,04/11/2024
SV-03953,C-2436,1,15/03/2024
SV-04286,C-2437,7,14/06/2024
SV-04285,C-2437,10,24/09/2024
SV-02804,C-2438,0,21/07/2024
SV-00513,C-2439,0,27/08/2024
SV-00514,C-2439,0,09/04/2024
SV-00113,C-2440,3,11/11/2024
SV-03706,C-2441,10,27/05/2024
SV-03705,C-2441,8,25/07/2024
SV-03769,C-2442,2,10/11/2024
SV-03132,C-2443,10,07/10/2024
SV-00982,C-2445,8,02/10/2024
SV-02099,C-2446,3,20/11/2024
SV-02100,C-2446,1,22/04/2024
SV-00177,C-2447,8,16/09/2024
SV-00178,C-2447,9,26/03/2024
SV-00295,C-2448,2,13/02/2024
SV-00294,C-2448,0,13/08/2024
SV-00602,C-2449,4,19/11/2024
SV-01083,C-2450,3,23/10/2024
SV-01084,C-2450,5,16/05/2024
SV-00316,C-2451,5,20/12/2024
SV-03422,C-2452,0,29/08/2024
SV-03423,C-2452,0,10/01/2024
SV-02256,C-2453,3,26/12/2024
SV-00579,C-2454,3,03/09/2024
SV-00346,C-2455,0,26/12/2024
SV-02941,C-2456,0,18/12/2024
SV-02942,C-2456,3,26/05/2024
SV-02133,C-2457,2,21/12/2024
SV-02134,C-2457,3,17/01/2024
SV-02407,C-2458,2,08/11/2024
SV-02408,C-2458,5,22/02/2024
SV-03734,C-2459,4,24/11/2024
SV-04262,C-2460,3,15/11/2024
SV-01257,C-2461,8,30/08/2024
SV-00959,C-2462,10,02/03/2024
SV-00958,C-2462,8,23/11/2024
SV-00083,C-2463,4,29/10/2024
SV-00084,C-2463,3,18/06/2024
SV-01239,C-2464,6,19/10/2024
SV-00327,C-2465,7,08/10/2024
SV-00698,C-2466,4,30/07/2024
SV-00467,C-2467,3,21/09/2024
SV-00598,C-2468,10,27/07/2024
SV-00599,C-2468,10,11/04/2024
SV-01509,C-2469,8,08/11/2024
SV-01510,C-2469,9,07/02/2024
SV-03581,C-2470,0,29/10/2024
SV-04068,C-2471,6,12/08/2024
SV-04069,C-2471,3,11/03/2024
SV-03284,C-2472,5,16/11/2024
SV-03285,C-2472,2,25/01/2024
SV-00727,C-2473,10,21/12/2024
SV-00728,C-2473,10,28/03/2024
SV-01003,C-2474,0,08/07/2024
SV-03246,C-2475,7,14/07/2024
SV-03129,C-2476,3,14/08/2024
SV-04201,C-2477,0,19/11/2024
SV-04217,C-2478,5,23/06/2024
SV-04216,C-2478,7,15/07/2024
SV-03609,C-2479,9,16/12/2024
SV-01049,C-2480,7,22/11/2024
SV-03149,C-2481,6,05/08/2024
SV-00395,C-2482,2,13/12/2024
SV-00396,C-2482,5,23/06/2024
SV-01889,C-2483,10,30/07/2024
SV-01890,C-2483,10,10/03/2024
SV-00468,C-2484,9,19/07/2024
SV-03630,C-2485,7,19/05/2024
SV-03629,C-2485,8,20/09/2024
SV-03488,C-2486,5,06/03/2024
SV-03487,C-2486,3,28/11/2024
SV-03937,C-2487,4,28/12/2024
SV-03938,C-2487,7,14/03/2024
SV-02978,C-2488,2,18/09/2024
SV-03294,C-2490,6,28/11/2024
SV-01028,C-2491,6,13/12/2024
SV-03701,C-2492,10,01/07/2024
SV-03702,C-2492,9,19/04/2024
SV-03646,C-2493,9,20/02/2024
SV-03645,C-2493,7,29/09/2024
SV-01065,C-2494,1,03/09/2024
SV-00502,C-2495,1,17/12/2024
SV-04346,C-2496,9,10/12/2024
SV-04347,C-2496,7,03/06/2024
SV-01503,C-2497,9,02/11/2024
SV-01504,C-2497,8,30/01/2024
SV-02982,C-2498,1,11/11/2024
SV-02546,C-2499,0,08/08/2024
SV-02547,C-2499,1,30/05/2024
SV-02893,C-2500,4,05/07/2024
SV-00472,C-2502,6,25/10/2024
SV-00473,C-2502,9,17/02/2024
SV-01584,C-2503,4,24/01/2024
SV-01583,C-2503,7,25/11/2024
SV-01672,C-2504,0,18/05/2024
SV-01671,C-2504,1,10/08/2024
SV-02327,C-2505,6,14/07/2024
SV-02328,C-2505,4,23/01/2024
SV-00402,C-2506,10,04/11/2024
SV-01782,C-2507,2,29/09/2024
SV-01783,C-2507,0,18/03/2024
SV-02646,C-2508,7,31/10/2024
SV-00840,C-2509,2,24/12/2024
SV-00150,C-2510,9,12/07/2024
SV-00151,C-2510,8,12/01/2024
SV-03814,C-2511,5,15/03/2024
SV-03813,C-2511,3,14/08/2024
SV-04364,C-2512,5,30/12/2024
SV-04365,C-2512,8,03/04/2024
SV-02468,C-2513,1,08/06/2024
SV-02467,C-2513,4,24/07/2024
SV-00495,C-2514,10,17/07/2024
SV-01590,C-2515,4,17/07/2024
SV-03402,C-2516,6,05/09/2024
SV-03403,C-2516,5,27/04/2024
SV-01811,C-2517,3,30/07/2024
SV-02275,C-2518,2,28/02/2024
SV-02274,C-2518,0,28/08/2024
SV-04076,C-2519,9,19/07/2024
SV-04077,C-2519,6,08/03/2024
SV-01646,C-2520,1,06/07/2024
SV-01647,C-2520,0,21/04/2024
SV-03489,C-2521,2,10/10/2024
SV-02097,C-2522,8,25/05/2024
SV-02096,C-2522,10,08/08/2024
SV-01448,C-2523,10,08/07/2024
SV-01873,C-2524,8,05/12/2024
SV-01874,C-2524,6,05/02/2024
SV-03011,C-2525,10,04/07/2024
SV-01179,C-2526,8,12/11/2024
SV-01967,C-2527,3,29/11/2024
SV-00242,C-2528,1,27/12/2024
SV-00504,C-2529,10,17/12/2024
SV-00505,C-2529,7,01/04/2024
SV-02346,C-2530,0,25/06/2024
SV-02345,C-2530,1,09/09/2024
SV-03714,C-2531,7,04/12/2024
SV-04322,C-2532,6,20/08/2024
SV-04392,C-2533,8,21/12/2024
SV-02800,C-2534,6,21/09/2024
SV-03556,C-2535,0,05/10/2024
SV-03530,C-2536,1,14/08/2024
SV-03531,C-2536,0,02/04/2024
SV-03386,C-2537,0,19/09/2024
SV-02879,C-2538,8,28/03/2024
SV-02878,C-2538,9,19/08/2024
SV-03347,C-2539,1,28/08/2024
SV-03030,C-2540,1,02/12/2024
SV-01915,C-2542,3,27/09/2024
SV-01916,C-2542,1,01/05/2024
SV-04249,C-2543,10,25/08/2024
SV-02520,C-2544,5,03/02/2024
SV-02519,C-2544,8,28/12/2024
SV-01433,C-2545,7,10/11/2024
SV-01434,C-2545,10,03/03/2024
SV-02576,C-2546,5,12/11/2024
SV-02683,C-2547,10,02/02/2024
SV-02682,C-2547,10,31/10/2024
SV-01168,C-2548,6,07/01/2024
SV-01167,C-2548,5,03/11/2024
SV-00325,C-2549,2,06/08/2024
SV-00326,C-2549,4,17/01/2024
SV-02312,C-2550,6,28/01/2024
SV-02311,C-2550,3,25/12/2024
SV-02747,C-2551,8,03/05/2024
SV-02746,C-2551,7,02/12/2024
SV-01558,C-2552,0,15/12/2024
SV-02680,C-2553,9,06/12/2024
SV-02681,C-2553,7,31/01/2024
SV-02678,C-2554,0,22/04/2024
SV-02677,C-2554,2,11/07/2024
SV-03577,C-2555,1,23/02/2024
SV-03576,C-2555,4,18/07/2024
SV-01666,C-2556,8,03/08/2024
SV-01568,C-2557,0,06/05/2024
SV-01567,C-2557,0,07/08/2024
SV-02093,C-2558,9,15/09/2024
SV-01990,C-2559,9,04/12/2024
SV-00669,C-2560,1,07/04/2024
SV-00668,C-2560,2,20/07/2024
SV-01582,C-2562,1,14/06/2024
SV-01581,C-2562,2,03/08/2024
SV-03044,C-2563,2,10/10/2024
SV-03045,C-2563,1,28/02/2024
SV-01760,C-2564,8,15/12/2024
SV-03210,C-2565,9,01/04/2024
SV-03209,C-2565,8,28/11/2024
SV-02871,C-2566,1,29/07/2024
SV-00277,C-2567,6,03/03/2024
SV-00276,C-2567,9,24/12/2024
SV-01138,C-2568,8,08/07/2024
SV-01139,C-2568,7,14/03/2024
SV-03574,C-2569,0,24/11/2024
SV-01714,C-2570,0,17/12/2024
SV-00104,C-2571,9,12/08/2024
SV-02356,C-2572,8,27/11/2024
SV-01296,C-2573,4,13/09/2024
SV-03362,C-2574,4,08/11/2024
SV-03363,C-2574,7,29/06/2024
SV-02902,C-2575,1,26/09/2024
SV-00683,C-2576,1,19/07/2024
SV-00684,C-2576,0,17/02/2024
SV-01599,C-2577,6,21/08/2024
SV-01600,C-2577,8,09/02/2024
SV-00954,C-2578,1,14/04/2024
SV-00953,C-2578,4,14/08/2024
SV-01052,C-2579,8,22/08/2024
SV-01053,C-2579,5,03/04/2024
SV-01518,C-2580,9,03/09/2024
SV-01519,C-2580,10,02/03/2024
SV-01458,C-2581,7,17/07/2024
SV-02410,C-2582,7,19/02/2024
SV-02409,C-2582,10,25/09/2024
SV-02816,C-2584,9,07/07/2024
SV-00686,C-2585,5,18/05/2024
SV-00685,C-2585,7,26/09/2024
SV-00458,C-2586,2,15/10/2024
SV-01094,C-2587,1,27/07/2024
SV-01095,C-2587,0,03/02/2024
SV-03628,C-2588,2,08/10/2024
SV-01966,C-2589,1,23/11/2024
SV-02031,C-2590,2,07/07/2024
SV-02691,C-2591,7,17/07/2024
SV-01299,C-2592,9,23/06/2024
SV-01298,C-2592,6,12/09/2024
SV-02045,C-2593,6,25/07/2024
SV-04186,C-2594,5,21/07/2024
SV-04187,C-2594,2,02/02/2024
SV-01183,C-2595,7,11/10/2024
SV-03521,C-2596,2,11/09/2024
SV-03522,C-2596,4,22/01/2024
SV-01487,C-2597,8,20/09/2024
SV-01488,C-2597,9,21/04/2024
SV-01749,C-2598,2,18/08/2024
SV-01750,C-2598,4,30/04/2024
SV-01282,C-2599,2,09/11/2024
SV-01785,C-2600,4,06/10/2024
SV-02125,C-2601,0,29/04/2024
SV-02124,C-2601,1,01/09/2024
SV-02819,C-2602,0,06/07/2024
SV-03633,C-2603,10,03/09/2024
SV-02858,C-2604,10,04/03/2024
SV-02857,C-2604,8,14/11/2024
SV-02709,C-2606,1,27/03/2024
SV-02708,C-2606,4,20/08/2024
SV-00227,C-2607,3,01/10/2024
SV-02136,C-2608,10,04/01/2024
SV-02135,C-2608,8,09/09/2024
SV-01357,C-2609,6,23/10/2024
SV-01358,C-2609,7,04/02/2024
SV-01196,C-2610,7,06/10/2024
SV-03875,C-2611,10,16/05/2024
SV-03874,C-2611,10,26/07/2024
SV-03427,C-2612,1,11/08/2024
SV-03368,C-2613,3,22/08/2024
SV-01673,C-2614,3,15/12/2024
SV-01692,C-2615,9,28/09/2024
SV-01693,C-2615,10,20/04/2024
SV-00322,C-2616,0,03/12/2024
SV-02581,C-2617,8,30/04/2024
SV-02580,C-2617,7,09/08/2024
SV-01475,C-2618,2,19/02/2024
SV-01474,C-2618,1,06/10/2024
SV-01730,C-2619,0,22/04/2024
SV-01729,C-2619,1,24/10/2024
SV-04354,C-2620,10,24/10/2024
SV-04194,C-2621,2,05/08/2024
SV-02974,C-2622,8,24/12/2024
SV-02380,C-2623,3,13/06/2024
SV-02379,C-2623,0,11/11/2024
SV-02638,C-2624,10,25/05/2024
SV-02637,C-2624,8,19/12/2024
SV-01297,C-2625,2,20/12/2024
SV-01484,C-2626,9,03/11/2024
SV-01485,C-2626,10,21/06/2024
SV-03056,C-2627,4,27/03/2024
SV-03055,C-2627,7,22/07/2024
SV-03822,C-2628,1,28/10/2024
SV-03823,C-2628,0,02/06/2024
SV-00218,C-2629,7,11/09/2024
SV-00219,C-2629,5,28/06/2024
SV-04167,C-2630,3,20/07/2024
SV-02943,C-2631,3,24/08/2024
SV-02944,C-2631,2,06/05/2024
SV-02117,C-2632,6,31/08/2024
SV-02118,C-2632,7,25/03/2024
SV-03239,C-2633,10,18/09/2024
SV-03235,C-2634,9,18/12/2024
SV-03236,C-2634,10,03/04/2024
SV-01078,C-2636,6,02/10/2024
SV-01585,C-2637,7,09/11/2024
SV-03184,C-2638,1,28/12/2024
SV-00412,C-2639,9,13/12/2024
SV-00413,C-2639,10,12/03/2024
SV-00478,C-2640,10,04/08/2024
SV-03798,C-2641,10,10/05/2024
SV-03797,C-2641,8,10/07/2024
SV-02721,C-2642,10,17/02/2024
SV-02720,C-2642,8,17/08/2024
SV-02573,C-2643,7,24/08/2024
SV-01213,C-2644,3,20/10/2024
SV-01214,C-2644,0,16/03/2024
SV-03586,C-2645,0,27/07/2024
SV-01451,C-2646,5,11/02/2024
SV-01450,C-2646,6,16/08/2024
SV-00392,C-2647,0,16/02/2024
SV-00391,C-2647,0,28/07/2024
SV-02526,C-2648,6,23/01/2024
SV-02525,C-2648,8,18/07/2024
SV-00689,C-2649,-1,27/08/2024
SV-00690,C-2649,6,03/01/2024
SV-00730,C-2650,1,01/05/2024
SV-00729,C-2650,4,02/12/2024
SV-03329,C-2651,0,13/02/2024
SV-03328,C-2651,1,25/07/2024
SV-03390,C-2652,1,03/11/2024
SV-00677,C-2653,8,21/01/2024
SV-00676,C-2653,5,31/10/2024
SV-03743,C-2654,3,28/12/2024
SV-02650,C-2655,6,14/10/2024
SV-03174,C-2656,1,03/12/2024
SV-03175,C-2656,2,13/05/2024
SV-03598,C-2657,5,18/09/2024
SV-03134,C-2658,10,25/12/2024
SV-03135,C-2658,7,20/01/2024
SV-03668,C-2659,5,05/07/2024
SV-00349,C-2660,10,10/08/2024
SV-00142,C-2661,6,03/12/2024
SV-00143,C-2661,8,14/03/2024
SV-02928,C-2663,4,10/11/2024
SV-00139,C-2664,1,15/12/2024
SV-00187,C-2665,9,15/12/2024
SV-00188,C-2665,8,28/06/2024
SV-01594,C-2666,0,11/11/2024
SV-03719,C-2667,3,11/01/2024
SV-03718,C-2667,6,16/07/2024
SV-00210,C-2668,7,03/09/2024
SV-00750,C-2669,5,11/05/2024
SV-00749,C-2669,6,23/12/2024
SV-00724,C-2670,3,02/01/2024
SV-00723,C-2670,2,28/11/2024
SV-03260,C-2671,10,12/07/2024
SV-00006,C-2672,0,09/08/2024
SV-04192,C-2673,2,24/11/2024
SV-02716,C-2674,8,07/11/2024
SV-01917,C-2675,3,20/10/2024
SV-01918,C-2675,0,18/02/2024
SV-03267,C-2676,10,26/02/2024
SV-03266,C-2676,9,26/10/2024
SV-00976,C-2677,1,30/10/2024
SV-01056,C-2678,2,19/12/2024
SV-01057,C-2678,5,08/04/2024
SV-00605,C-2679,4,15/09/2024
SV-00820,C-2680,4,15/02/2024
SV-00819,C-2680,1,25/12/2024
SV-00734,C-2681,8,20/06/2024
SV-00733,C-2681,9,21/09/2024
SV-00923,C-2682,10,25/01/2024
SV-00922,C-2682,9,01/08/2024
SV-00770,C-2683,3,01/11/2024
SV-04227,C-2684,8,04/10/2024
SV-03207,C-2686,3,14/12/2024
SV-03208,C-2686,6,17/04/2024
SV-03536,C-2687,6,24/10/2024
SV-03688,C-2688,0,30/12/2024
SV-02743,C-2689,1,29/10/2024
SV-02744,C-2689,4,06/06/2024
SV-01946,C-2690,6,12/06/2024
SV-01945,C-2690,7,24/08/2024
SV-02722,C-2691,7,22/09/2024
SV-01068,C-2692,8,17/05/2024
SV-01067,C-2692,10,17/08/2024
SV-00120,C-2693,3,31/10/2024
SV-00121,C-2693,5,17/05/2024
SV-02732,C-2694,7,09/05/2024
SV-02731,C-2694,9,02/07/2024
SV-01203,C-2696,10,15/07/2024
SV-02548,C-2697,8,16/12/2024
SV-02549,C-2697,7,08/05/2024
SV-00846,C-2698,10,27/02/2024
SV-00845,C-2698,10,17/11/2024
SV-01603,C-2699,5,05/04/2024
SV-01602,C-2699,8,23/07/2024
SV-01578,C-2700,7,04/08/2024
SV-01021,C-2701,2,29/12/2024
SV-01022,C-2701,5,25/03/2024
SV-01492,C-2702,6,17/08/2024
SV-00675,C-2703,10,06/12/2024
SV-00877,C-2704,5,19/07/2024
SV-00832,C-2705,2,17/12/2024
SV-00833,C-2705,3,17/02/2024
SV-02477,C-2706,5,21/06/2024
SV-02476,C-2706,4,24/09/2024
SV-02687,C-2707,7,31/05/2024
SV-02686,C-2707,9,08/07/2024
SV-00042,C-2708,4,19/01/2024
SV-00041,C-2708,7,25/08/2024
SV-00093,C-2709,10,11/12/2024
SV-01960,C-2710,7,06/10/2024
SV-01961,C-2710,6,12/01/2024
SV-03263,C-2711,9,22/07/2024
SV-04362,C-2712,6,27/01/2024
SV-04361,C-2712,4,23/10/2024
SV-01559,C-2713,5,15/07/2024
SV-01560,C-2713,7,30/04/2024
SV-04318,C-2714,4,21/04/2024
SV-04317,C-2714,3,06/11/2024
SV-03825,C-2715,2,06/12/2024
SV-03073,C-2716,3,01/01/2024
SV-03072,C-2716,0,25/12/2024
SV-00281,C-2717,8,16/01/2024
SV-00280,C-2717,7,17/10/2024
SV-03015,C-2718,5,30/11/2024
SV-03016,C-2718,6,12/04/2024
SV-00366,C-2719,0,29/06/2024
SV-00365,C-2719,0,06/10/2024
SV-00206,C-2720,10,26/01/2024
SV-00205,C-2720,9,14/07/2024
SV-03764,C-2722,6,21/09/2024
SV-00486,C-2723,7,07/10/2024
SV-01679,C-2724,9,14/11/2024
SV-01479,C-2725,4,23/07/2024
SV-00823,C-2727,7,18/11/2024
SV-00712,C-2728,8,09/07/2024
SV-02614,C-2729,7,10/09/2024
SV-02724,C-2730,5,26/01/2024
SV-02723,C-2730,6,24/08/2024
SV-02161,C-2731,9,28/08/2024
SV-02162,C-2731,7,28/01/2024
SV-01705,C-2732,3,04/03/2024
SV-01704,C-2732,4,26/11/2024
SV-03843,C-2733,4,27/04/2024
SV-03842,C-2733,2,17/09/2024
SV-04284,C-2734,4,17/04/2024
SV-04283,C-2734,6,05/09/2024
SV-00851,C-2735,1,05/10/2024
SV-02671,C-2736,0,21/04/2024
SV-02670,C-2736,1,21/10/2024
SV-04174,C-2737,8,27/08/2024
SV-02106,C-2738,8,21/03/2024
SV-02105,C-2738,10,06/11/2024
SV-01244,C-2739,6,06/09/2024
SV-01245,C-2739,3,24/06/2024
SV-02908,C-2740,5,15/01/2024
SV-02907,C-2740,8,06/07/2024
SV-04350,C-2741,0,01/10/2024
SV-04193,C-2742,5,26/07/2024
SV-04058,C-2743,10,26/10/2024
SV-03819,C-2744,3,15/03/2024
SV-03818,C-2744,2,21/07/2024
SV-01678,C-2745,8,20/04/2024
SV-01677,C-2745,5,18/10/2024
SV-02480,C-2746,7,17/04/2024
SV-02479,C-2746,6,22/12/2024
SV-03518,C-2747,4,13/10/2024
SV-01290,C-2748,10,06/04/2024
SV-01289,C-2748,9,09/11/2024
SV-02840,C-2749,1,30/11/2024
SV-02841,C-2749,2,04/03/2024
SV-01527,C-2750,7,25/12/2024
SV-00869,C-2751,3,15/05/2024
SV-00868,C-2751,0,15/07/2024
SV-00224,C-2752,7,07/11/2024
SV-03922,C-2753,5,28/10/2024
SV-01627,C-2755,1,24/08/2024
SV-01355,C-2756,4,21/08/2024
SV-00822,C-2757,4,21/03/2024
SV-00821,C-2757,2,22/08/2024
SV-03650,C-2758,5,16/07/2024
SV-03651,C-2758,7,14/02/2024
SV-02333,C-2759,0,19/03/2024
SV-02332,C-2759,1,02/09/2024
SV-04045,C-2760,6,18/10/2024
SV-04046,C-2760,7,06/01/2024
SV-00036,C-2761,2,29/08/2024
SV-03988,C-2762,6,21/04/2024
SV-03987,C-2762,9,01/08/2024
SV-03532,C-2763,10,15/08/2024
SV-03533,C-2763,9,05/04/2024
SV-02950,C-2764,0,15/11/2024
SV-02951,C-2764,0,14/03/2024
SV-00745,C-2765,0,18/11/2024
SV-00746,C-2765,1,29/03/2024
SV-01445,C-2766,8,04/01/2024
SV-01444,C-2766,10,30/09/2024
SV-03672,C-2767,10,21/07/2024
SV-02102,C-2768,4,06/02/2024
SV-02101,C-2768,6,04/07/2024
SV-00790,C-2769,3,06/11/2024
SV-01292,C-2770,-1,04/02/2024
SV-01291,C-2770,6,15/07/2024
SV-03893,C-2771,10,22/11/2024
SV-00419,C-2772,1,13/10/2024
SV-00420,C-2772,0,05/05/2024
SV-00919,C-2773,0,12/04/2024
SV-00918,C-2773,0,04/09/2024
SV-01287,C-2774,4,08/08/2024
SV-02544,C-2775,9,14/09/2024
SV-03894,C-2776,5,29/11/2024
SV-03895,C-2776,4,24/03/2024
SV-04147,C-2777,5,29/07/2024
SV-04148,C-2777,3,06/06/2024
SV-01499,C-2778,2,29/09/2024
SV-03684,C-2779,1,30/12/2024
SV-03685,C-2779,4,02/06/2024
SV-02331,C-2780,1,10/10/2024
SV-01847,C-2781,0,18/09/2024
SV-00874,C-2782,9,06/10/2024
SV-03049,C-2783,7,29/10/2024
SV-03791,C-2785,4,20/10/2024
SV-03792,C-2785,5,01/04/2024
SV-02640,C-2786,8,19/06/2024
SV-02639,C-2786,5,20/09/2024
SV-02266,C-2787,0,04/07/2024
SV-03419,C-2788,10,07/08/2024
SV-03220,C-2789,0,07/11/2024
SV-03221,C-2789,0,29/03/2024
SV-00162,C-2790,1,07/08/2024
SV-00163,C-2790,0,28/02/2024
SV-01906,C-2791,2,21/04/2024
SV-01905,C-2791,0,02/07/2024
SV-01198,C-2792,9,02/10/2024
SV-01199,C-2792,6,15/01/2024
SV-02270,C-2793,10,18/06/2024
SV-02269,C-2793,9,01/10/2024
SV-04028,C-2794,7,24/11/2024
SV-01805,C-2795,1,30/07/2024
SV-01806,C-2795,0,09/03/2024
SV-02534,C-2796,5,19/09/2024
SV-02535,C-2796,6,16/02/2024
SV-01476,C-2797,4,25/12/2024
SV-01477,C-2797,6,16/03/2024
SV-03527,C-2798,4,12/05/2024
SV-03526,C-2798,1,12/07/2024
SV-01778,C-2799,10,19/08/2024
SV-00247,C-2800,10,02/08/2024
SV-02882,C-2801,0,20/12/2024
SV-00789,C-2802,4,04/12/2024
SV-03898,C-2803,10,12/12/2024
SV-01796,C-2804,4,24/09/2024
SV-01797,C-2804,5,16/03/2024
SV-01735,C-2805,2,12/03/2024
SV-01734,C-2805,5,05/09/2024
SV-02085,C-2806,7,02/11/2024
SV-04398,C-2807,5,17/08/2024
SV-04136,C-2808,2,13/11/2024
SV-01060,C-2809,10,05/09/2024
SV-01609,C-2810,3,27/08/2024
SV-02195,C-2811,7,11/11/2024
SV-01401,C-2812,6,07/03/2024
SV-01400,C-2812,7,08/12/2024
SV-04100,C-2813,0,21/10/2024
SV-02170,C-2814,4,26/05/2024
SV-02169,C-2814,7,27/12/2024
SV-01189,C-2815,9,09/07/2024
SV-00739,C-2816,4,24/08/2024
SV-04033,C-2817,1,16/08/2024
SV-01457,C-2818,8,12/11/2024
SV-00870,C-2819,3,06/09/2024
SV-00871,C-2819,5,02/01/2024
SV-00624,C-2820,3,25/08/2024
SV-03766,C-2821,4,28/12/2024
SV-00761,C-2822,0,15/07/2024
SV-00762,C-2822,-1,09/01/2024
SV-00114,C-2824,3,29/09/2024
SV-00416,C-2825,7,15/08/2024
SV-01790,C-2826,9,03/11/2024
SV-03067,C-2827,1,23/07/2024
SV-03068,C-2827,0,26/03/2024
SV-01573,C-2828,6,04/08/2024
SV-02696,C-2829,9,27/12/2024
SV-02006,C-2830,9,01/10/2024
SV-00973,C-2831,2,10/11/2024
SV-03575,C-2832,6,27/08/2024
SV-03534,C-2833,8,13/07/2024
SV-03541,C-2834,9,08/02/2024
SV-03540,C-2834,8,21/09/2024
SV-02447,C-2835,2,18/07/2024
SV-04273,C-2836,7,29/11/2024
SV-01781,C-2837,2,11/12/2024
SV-03089,C-2838,0,06/06/2024
SV-03088,C-2838,1,07/11/2024
SV-04238,C-2839,4,01/08/2024
SV-04287,C-2840,4,15/09/2024
SV-04288,C-2840,3,19/02/2024
SV-00651,C-2841,5,25/05/2024
SV-00650,C-2841,2,09/07/2024
SV-04146,C-2842,2,20/10/2024
SV-00639,C-2843,6,16/10/2024
SV-00640,C-2843,7,28/05/2024
SV-01717,C-2844,0,02/12/2024
SV-01659,C-2845,4,16/10/2024
SV-01660,C-2845,1,01/03/2024
SV-02977,C-2846,1,15/07/2024
SV-04086,C-2847,1,03/07/2024
SV-02853,C-2848,4,23/12/2024
SV-00576,C-2849,7,27/10/2024
SV-02518,C-2850,7,04/01/2024
SV-02517,C-2850,9,19/11/2024
SV-03010,C-2851,8,07/10/2024
SV-02198,C-2852,9,25/12/2024
SV-01995,C-2853,8,28/11/2024
SV-00637,C-2854,5,19/09/2024
SV-00638,C-2854,6,23/05/2024
SV-02335,C-2855,0,29/08/2024
