customer_id,plan_type,contract_type,subscription_date,total_users,unsubscribed_date,is_churn,avg_usage_hrs,avg_feature_adoption,last_login,total_tickets,avg_nps_score,total_payment_value,avg_payment_delay,total_dunning,usage_per_user
C-0672,starter,Monthly,2022-08-31,5,,0,37.2,65.8,2024-12-15,8.0,2.0,5187.52,0.34615384615384615,0.0,7.44
C-0673,starter,Monthly,2022-09-30,3,2024-12-15,1,29.4,76.3,2024-12-15,3.0,0.0,830.4000000000001,2.5,0.0,9.799999999999999
C-0674,starter,Monthly,2021-09-30,3,2024-10-21,1,38.2,86.7,2024-10-21,2.0,9.0,1176.39,0.1111111111111111,0.0,12.733333333333334
C-0675,professional,Monthly,2022-08-31,15,,0,50.6,42.9,2024-10-23,8.0,7.0,13924.44,0.8888888888888888,0.0,3.3733333333333335
C-0676,professional,Annual,2022-03-31,18,2024-10-20,1,87.5,54.0,2024-10-20,2.0,0.0,34702.56,2.25,0.0,4.861111111111111
C-0677,professional,Monthly,2020-12-31,12,2024-11-24,1,136.9,61.8,2024-11-24,5.0,4.5,1295.06,5.0,0.0,11.408333333333333
C-0678,professional,Monthly,2023-06-30,7,2024-12-23,1,64.7,50.8,2024-12-23,12.0,1.5,9122.16,0.5833333333333334,0.0,9.242857142857144
C-0679,professional,Annual,2021-01-31,17,2024-10-14,1,137.6,37.0,2024-10-14,2.0,5.0,17465.4,6.333333333333333,1.0,8.094117647058823
C-0680,starter,Annual,2023-04-30,5,2024-12-02,1,11.8,90.0,2024-12-02,1.0,5.0,2815.92,10.0,1.0,2.3600000000000003
C-0681,professional,Annual,2024-01-31,14,2024-11-03,1,92.8,55.5,2024-11-03,6.0,0.0,35637.12,6.25,1.0,6.628571428571428
C-0682,starter,Monthly,2021-04-30,5,,0,14.5,63.4,2024-11-11,11.0,8.5,6335.7,0.5,0.0,2.9
C-0683,enterprise,Monthly,2022-11-30,41,2024-10-31,1,252.5,17.8,2024-10-31,8.0,1.0,72853.73999999999,2.0555555555555554,0.0,6.158536585365853
C-0684,professional,Annual,2023-04-30,5,2024-12-03,1,88.6,44.3,2024-12-03,7.0,6.5,31638.72,1.75,0.0,17.72
C-0685,professional,Monthly,2023-10-31,7,2024-11-23,1,123.9,35.8,2024-11-23,8.0,0.0,3425.3999999999996,3.3333333333333335,0.0,17.7
C-0686,starter,Annual,2024-11-30,3,,0,28.2,29.1,2024-11-27,11.0,3.0,3241.2,9.0,0.0,9.4
C-0687,professional,Monthly,2021-09-30,8,,0,80.5,14.1,2024-12-22,2.0,2.5,2388.2400000000002,4.111111111111111,0.0,10.0625
C-0688,enterprise,Annual,2020-12-31,96,2024-11-16,1,279.3,60.1,2024-11-16,0.0,3.0,36444.84,10.0,2.0,2.9093750000000003
C-0689,starter,Monthly,2023-02-28,1,2024-10-16,1,26.3,13.3,2024-10-16,2.0,2.5,3646.4,0.46875,0.0,26.3
C-0690,enterprise,Monthly,2021-10-31,25,2024-11-20,1,118.1,88.9,2024-11-20,6.0,5.0,16363.56,0.7894736842105263,0.0,4.724
C-0691,enterprise,Monthly,2023-11-30,93,,0,261.4,78.9,2024-11-04,17.0,9.5,86782.28,0.9705882352941176,0.0,2.810752688172043
C-0692,enterprise,Monthly,2024-06-30,49,,0,260.4,86.9,2024-12-20,2.0,6.5,57876.28,0.5909090909090909,0.0,5.314285714285714
C-0693,starter,Monthly,2021-06-30,2,2024-12-25,1,52.4,85.2,2024-12-25,12.0,7.0,1565.0,0.8,0.0,26.2
C-0694,starter,Monthly,2024-10-31,4,,0,56.4,85.5,2024-10-11,6.0,5.0,727.25,2.6,0.0,14.1
C-0695,starter,Annual,2024-05-31,3,,0,53.8,33.9,2024-12-15,3.0,10.0,3795.12,0.0,0.0,17.933333333333334
C-0696,enterprise,Monthly,2023-02-28,43,,0,93.4,35.7,2024-12-22,2.0,7.5,73192.68000000001,1.4814814814814814,0.0,2.172093023255814
C-0697,professional,Monthly,2023-10-31,9,,0,59.0,80.3,2024-11-18,8.0,10.0,10479.689999999999,0.1282051282051282,0.0,6.555555555555555
C-0698,starter,Annual,2023-04-30,4,,0,59.2,78.5,2024-10-29,2.0,8.0,2477.16,0.0,0.0,14.8
C-0699,starter,Annual,2022-04-30,3,,0,43.3,82.0,2024-11-29,9.0,0.0,3332.16,5.333333333333333,0.0,14.433333333333332
C-0700,professional,Monthly,2022-03-31,20,,0,68.7,85.2,2024-10-07,4.0,5.0,18738.239999999998,0.0,0.0,3.435
C-0701,professional,Monthly,2022-06-30,7,2024-10-08,1,65.7,15.1,2024-10-08,1.0,10.0,7209.6,2.5625,0.0,9.385714285714286
C-0702,starter,Annual,2023-09-30,2,2024-11-19,1,36.3,64.3,2024-11-19,2.0,5.0,4911.36,0.0,0.0,18.15
C-0703,starter,Monthly,2021-08-31,3,2024-10-22,1,46.3,33.1,2024-10-22,1.0,0.0,1515.42,2.9444444444444446,0.0,15.433333333333332
C-0704,professional,Monthly,2024-09-30,9,2024-12-25,1,115.1,19.1,2024-12-25,11.0,6.0,7345.58,2.5454545454545454,0.0,12.788888888888888
C-0705,starter,Annual,2024-09-30,1,,0,3.6,30.4,2024-10-11,9.0,10.0,3760.32,3.0,0.0,3.6
C-0706,professional,Monthly,2023-05-31,14,,0,136.2,75.4,2024-10-02,12.0,5.5,7418.06,1.5384615384615385,0.0,9.728571428571428
C-0707,enterprise,Annual,2021-07-31,54,,0,142.9,72.3,2024-10-23,15.0,3.0,80385.6,4.5,0.0,2.6462962962962964
C-0708,professional,Annual,2022-01-31,14,2024-11-05,1,95.2,16.8,2024-11-05,6.0,8.0,2915.76,11.0,1.0,6.8
C-0709,starter,Annual,2022-12-31,4,2024-10-15,1,34.8,25.3,2024-10-15,3.0,7.0,0.0,0.0,0.0,8.7
C-0710,professional,Monthly,2021-03-31,19,,0,125.8,34.9,2024-11-04,0.0,5.5,20961.33,0.5384615384615384,0.0,6.621052631578947
C-0711,starter,Monthly,2024-03-31,2,,0,29.1,87.5,2024-12-19,15.0,8.0,5115.84,0.6875,0.0,14.55
C-0712,starter,Monthly,2022-09-30,1,,0,35.6,66.5,2024-10-30,1.0,4.0,1276.44,1.5909090909090908,0.0,35.6
C-0713,starter,Monthly,2023-04-30,3,,0,53.4,27.7,2024-10-12,2.0,4.5,7093.84,0.5,0.0,17.8
C-0714,starter,Annual,2021-10-31,3,2024-11-27,1,4.4,63.5,2024-11-27,8.0,0.0,1704.96,4.0,2.0,1.4666666666666668
C-0715,professional,Annual,2023-09-30,3,,0,104.9,20.3,2024-12-24,7.0,3.0,8944.32,5.0,2.0,34.96666666666667
C-0716,starter,Annual,2021-06-30,3,,0,24.9,88.9,2024-12-21,15.0,8.5,2918.4,5.25,0.0,8.299999999999999
C-0717,professional,Monthly,2020-12-31,14,,0,94.5,25.6,2024-11-08,11.0,6.0,986.46,4.0,0.0,6.75
C-0718,professional,Monthly,2021-07-31,9,,0,137.1,11.0,2024-12-22,1.0,5.5,5405.54,0.0,0.0,15.233333333333333
C-0719,professional,Monthly,2021-04-30,4,2024-11-24,1,93.9,15.1,2024-11-24,10.0,1.0,6195.0,2.619047619047619,0.0,23.475
C-0720,starter,Annual,2024-10-31,1,2024-10-21,1,33.9,78.2,2024-10-21,1.0,10.0,2308.92,0.0,0.0,33.9
C-0721,professional,Monthly,2023-10-31,11,2024-11-13,1,116.1,50.3,2024-11-13,2.0,1.0,8154.61,1.2105263157894737,0.0,10.554545454545455
C-0722,professional,Annual,2022-04-30,8,2024-10-23,1,88.7,16.2,2024-10-23,1.0,0.0,26810.28,0.0,0.0,11.0875
C-0723,starter,Annual,2023-08-31,5,2024-10-09,1,29.3,71.2,2024-10-09,1.0,1.0,5367.96,8.666666666666666,0.0,5.86
C-0724,starter,Monthly,2021-09-30,3,2024-12-09,1,41.3,55.8,2024-11-03,10.0,5.0,4369.8,0.9,0.0,13.766666666666666
C-0725,enterprise,Annual,2023-01-31,50,,0,165.3,63.8,2024-10-30,10.0,8.0,59365.2,0.0,0.0,3.306
C-0726,starter,Annual,2024-03-31,2,,0,35.9,73.1,2024-10-25,15.0,5.5,7556.16,11.75,0.0,17.95
C-0727,professional,Monthly,2020-12-31,9,,0,57.6,26.5,2024-12-28,6.0,4.5,1568.4900000000002,6.666666666666667,1.0,6.4
C-0728,starter,Annual,2024-04-30,4,2024-11-04,1,10.9,39.7,2024-11-04,9.0,5.5,603.84,1.0,0.0,2.725
C-0729,enterprise,Monthly,2023-03-31,64,2024-11-18,1,72.3,27.9,2024-11-18,4.0,0.5,74116.62,0.0,0.0,1.1296875
C-0730,enterprise,Annual,2022-04-30,54,,0,98.1,53.1,2024-11-01,2.0,1.5,79188.0,4.5,0.0,1.8166666666666667
C-0731,professional,Annual,2022-04-30,11,,0,26.9,57.0,2024-10-24,2.0,9.0,23760.0,11.666666666666666,2.0,2.4454545454545453
C-0732,professional,Monthly,2022-01-31,10,2024-12-11,1,59.3,15.1,2024-10-05,8.0,7.0,12030.48,0.9166666666666666,0.0,5.93
C-0733,starter,Monthly,2022-09-30,5,,0,8.1,55.1,2024-10-08,3.0,7.0,4981.5,0.4888888888888889,0.0,1.6199999999999999
C-0734,enterprise,Annual,2021-11-30,63,,0,88.1,51.1,2024-12-17,15.0,1.0,13896.48,0.0,0.0,1.3984126984126983
C-0735,starter,Monthly,2021-04-30,4,,0,27.1,94.3,2024-12-19,11.0,4.0,3480.3,0.5925925925925926,0.0,6.775
C-0736,starter,Annual,2021-09-30,2,2024-12-08,1,35.0,64.0,2024-12-08,11.0,2.0,2739.84,1.0,0.0,17.5
C-0737,professional,Monthly,2022-01-31,18,2024-10-05,1,103.2,71.0,2024-10-05,2.0,9.5,25227.36,0.6666666666666666,0.0,5.733333333333333
C-0738,professional,Monthly,2023-05-31,10,,0,146.6,65.8,2024-12-19,1.0,4.0,9526.35,1.8666666666666667,0.0,14.66
C-0739,enterprise,Monthly,2022-02-28,92,2024-10-10,1,219.7,78.9,2024-10-10,1.0,1.0,194329.59999999998,0.825,0.0,2.3880434782608693
C-0740,starter,Annual,2021-10-31,3,,0,15.0,51.5,2024-12-12,17.0,5.0,4002.24,6.0,1.0,5.0
C-0741,starter,Monthly,2024-02-29,3,2024-12-02,1,37.3,68.4,2024-12-02,6.0,8.0,8176.56,0.4523809523809524,0.0,12.433333333333332
C-0742,starter,Annual,2022-06-30,1,2024-11-20,1,41.6,46.9,2024-11-20,1.0,9.0,8277.6,6.75,0.0,41.6
C-0743,enterprise,Annual,2021-06-30,17,2024-10-11,1,193.9,39.9,2024-10-11,2.0,9.0,0.0,0.0,0.0,11.405882352941177
C-0744,starter,Annual,2024-03-31,5,,0,20.7,15.2,2024-11-05,16.0,9.0,2666.64,6.0,3.0,4.14
C-0745,enterprise,Monthly,2023-08-31,43,2024-11-02,1,275.5,18.0,2024-11-02,5.0,6.0,43675.590000000004,0.4838709677419355,0.0,6.406976744186046
C-0746,professional,Annual,2021-08-31,18,2024-12-14,1,72.9,35.6,2024-12-14,4.0,6.0,5096.4,7.5,2.0,4.050000000000001
C-0747,starter,Monthly,2022-03-31,5,,0,39.0,82.1,2024-11-08,3.0,9.0,6157.32,0.07692307692307693,0.0,7.8
C-0748,professional,Annual,2021-12-31,15,,0,122.7,21.9,2024-12-05,15.0,4.0,8613.36,0.0,0.0,8.18
C-0749,starter,Monthly,2021-09-30,5,2024-11-10,1,57.2,87.5,2024-11-10,5.0,3.0,1204.48,0.5,0.0,11.440000000000001
C-0750,enterprise,Annual,2021-07-31,69,,0,280.0,46.2,2024-12-15,7.0,3.5,89265.6,8.25,0.0,4.057971014492754
C-0751,professional,Annual,2022-09-30,18,,0,43.1,41.5,2024-12-18,15.0,2.5,5367.96,5.0,1.0,2.3944444444444444
C-0752,starter,Annual,2021-12-31,3,,0,28.3,10.6,2024-11-16,0.0,6.5,2137.92,5.0,0.0,9.433333333333334
C-0753,professional,Annual,2023-03-31,17,,0,60.6,54.0,2024-12-03,4.0,7.5,16185.24,10.666666666666666,2.0,3.5647058823529414
C-0754,starter,Monthly,2024-10-31,3,2024-10-11,1,15.6,61.6,2024-10-11,2.0,1.0,3911.1000000000004,0.13333333333333333,0.0,5.2
C-0755,starter,Annual,2023-10-31,1,2024-12-09,1,24.4,66.4,2024-11-30,7.0,4.0,4698.36,0.0,0.0,24.4
C-0756,professional,Monthly,2021-11-30,6,,0,54.1,64.8,2024-12-27,4.0,10.0,7127.460000000001,0.0,0.0,9.016666666666667
C-0757,enterprise,Annual,2022-05-31,20,2024-12-28,1,220.1,63.5,2024-11-21,9.0,8.5,167601.12,3.75,0.0,11.004999999999999
C-0758,enterprise,Annual,2021-04-30,19,2024-10-30,1,164.7,21.5,2024-10-30,4.0,0.5,58368.96,4.75,0.0,8.668421052631578
C-0759,professional,Monthly,2023-08-31,17,,0,96.8,34.0,2024-10-20,15.0,4.0,7905.299999999999,0.0,0.0,5.694117647058824
C-0760,starter,Monthly,2021-11-30,5,2024-11-30,1,11.3,64.0,2024-11-28,9.0,1.0,4735.18,1.1176470588235294,0.0,2.2600000000000002
C-0761,starter,Annual,2022-07-31,2,2024-11-20,1,42.3,49.5,2024-11-20,6.0,2.0,1318.56,3.5,1.0,21.15
C-0762,professional,Annual,2022-08-31,20,2024-11-08,1,41.9,84.7,2024-11-08,5.0,1.0,7507.799999999999,6.0,0.0,2.0949999999999998
C-0763,starter,Monthly,2024-09-30,1,2024-12-31,1,40.8,83.4,2024-12-31,0.0,4.5,4999.28,0.0,0.0,40.8
C-0764,enterprise,Monthly,2021-10-31,77,2024-10-09,1,149.3,72.6,2024-10-09,1.0,10.0,24750.8,0.0,0.0,1.9389610389610392
C-0765,enterprise,Monthly,2021-05-31,79,2024-11-03,1,296.3,15.3,2024-10-19,5.0,5.0,31789.510000000002,0.0,0.0,3.750632911392405
C-0766,professional,Monthly,2022-10-31,11,2024-11-05,1,34.7,15.9,2024-10-18,0.0,8.0,17832.95,0.0,0.0,3.1545454545454548
C-0767,enterprise,Annual,2022-02-28,94,,0,83.5,24.2,2024-12-12,10.0,10.0,32498.88,6.0,3.0,0.8882978723404256
C-0768,starter,Annual,2022-06-30,4,2024-10-10,1,11.7,27.0,2024-10-10,4.0,5.0,2302.8,4.0,0.0,2.925
C-0769,starter,Monthly,2023-07-31,2,2024-11-15,1,46.9,89.9,2024-11-15,6.0,5.0,2773.6800000000003,0.5384615384615384,0.0,23.45
C-0770,enterprise,Monthly,2022-05-31,93,2024-11-06,1,115.6,28.3,2024-11-06,1.0,0.5,112887.36,1.15625,0.0,1.243010752688172
C-0771,starter,Annual,2022-10-31,2,,0,14.1,59.9,2024-11-27,2.0,9.5,4436.64,6.0,1.0,7.05
C-0772,starter,Annual,2023-11-30,3,2024-10-20,1,56.2,15.5,2024-10-20,7.0,5.0,8579.52,7.75,1.0,18.733333333333334
C-0773,professional,Monthly,2023-03-31,6,,0,86.0,33.4,2024-10-23,9.0,1.0,26069.550000000003,0.0,0.0,14.333333333333334
C-0774,professional,Monthly,2022-01-31,19,2024-11-27,1,56.3,35.6,2024-11-27,13.0,9.0,11881.6,0.325,0.0,2.9631578947368418
C-0775,starter,Annual,2024-01-31,5,,0,54.9,92.5,2024-10-23,13.0,0.0,2792.88,8.0,0.0,10.98
C-0776,enterprise,Annual,2021-10-31,68,,0,55.6,78.2,2024-10-20,4.0,7.0,125225.63999999998,6.666666666666667,0.0,0.8176470588235294
C-0777,enterprise,Annual,2022-02-28,94,,0,221.4,87.1,2024-11-19,4.0,5.0,64193.52,8.5,3.0,2.3553191489361702
C-0778,enterprise,Monthly,2023-10-31,64,,0,186.8,79.5,2024-12-31,0.0,1.0,7498.5,14.0,0.0,2.91875
C-0779,professional,Monthly,2023-07-31,8,2024-10-31,1,39.8,34.9,2024-10-31,7.0,10.0,5565.43,0.0,0.0,4.975
C-0780,enterprise,Monthly,2023-05-31,93,2024-11-22,1,148.3,48.1,2024-11-22,4.0,5.0,133524.0,0.3611111111111111,0.0,1.5946236559139786
C-0781,enterprise,Annual,2021-02-28,46,2024-11-25,1,274.4,55.3,2024-11-25,9.0,6.5,132991.2,9.333333333333334,0.0,5.965217391304347
C-0782,enterprise,Monthly,2024-06-30,26,2024-10-13,1,133.3,66.9,2024-10-13,0.0,1.0,127343.57999999999,0.40476190476190477,0.0,5.126923076923077
C-0783,professional,Annual,2024-09-30,5,2024-12-14,1,79.8,52.9,2024-12-14,10.0,0.0,8645.28,10.0,3.0,15.959999999999999
C-0784,starter,Monthly,2023-08-31,2,,0,22.0,28.3,2024-10-21,14.0,5.0,4495.87,0.24324324324324326,0.0,11.0
C-0785,enterprise,Monthly,2024-09-30,27,,0,139.3,38.2,2024-10-21,15.0,3.5,67038.14,0.5517241379310345,0.0,5.15925925925926
C-0786,starter,Annual,2022-12-31,5,,0,17.5,50.5,2024-10-08,5.0,6.0,5915.88,3.3333333333333335,0.0,3.5
C-0787,professional,Monthly,2023-09-30,14,2024-11-18,1,42.8,32.2,2024-11-18,9.0,6.0,461.52,0.0,0.0,3.057142857142857
C-0788,professional,Monthly,2023-10-31,19,,0,101.5,34.3,2024-12-31,14.0,3.0,13653.4,0.0,0.0,5.342105263157895
C-0789,starter,Monthly,2021-02-28,2,2024-10-26,1,14.3,51.0,2024-10-15,4.0,5.0,6632.9800000000005,0.9512195121951219,0.0,7.15
C-0790,starter,Monthly,2021-11-30,4,2024-11-16,1,13.5,82.7,2024-10-09,4.0,9.0,3681.25,0.36,0.0,3.375
C-0791,starter,Monthly,2022-10-31,2,,0,40.6,85.2,2024-11-25,4.0,2.5,6489.92,0.9117647058823529,0.0,20.3
C-0792,professional,Annual,2020-12-31,3,,0,30.5,83.2,2024-11-05,12.0,8.5,22726.079999999998,2.3333333333333335,0.0,10.166666666666666
C-0793,starter,Monthly,2021-11-30,5,2024-11-05,1,58.4,54.2,2024-11-05,3.0,1.0,2109.28,1.5625,0.0,11.68
C-0794,professional,Annual,2021-05-31,12,,0,98.6,75.9,2024-10-03,13.0,8.0,12662.64,3.6666666666666665,1.0,8.216666666666667
C-0795,professional,Monthly,2024-01-31,19,2024-11-12,1,31.8,66.6,2024-11-12,5.0,2.5,14477.75,0.76,0.0,1.6736842105263159
C-0796,professional,Monthly,2024-02-29,13,,0,100.4,23.8,2024-10-04,2.0,8.5,3234.14,1.7692307692307692,0.0,7.723076923076923
C-0797,professional,Monthly,2021-09-30,16,2024-10-03,1,28.4,11.7,2024-10-03,0.0,6.0,6008.370000000001,0.7894736842105263,0.0,1.775
C-0798,enterprise,Annual,2023-09-30,53,,0,125.5,62.8,2024-11-07,15.0,9.0,142578.0,4.333333333333333,0.0,2.3679245283018866
C-0799,enterprise,Monthly,2022-02-28,14,,0,72.6,52.2,2024-11-04,8.0,3.0,28008.09,0.0,0.0,5.185714285714285
C-0800,professional,Monthly,2024-04-30,10,2024-11-20,1,34.2,75.0,2024-11-20,3.0,5.0,27901.43,1.1891891891891893,0.0,3.4200000000000004
C-0801,starter,Monthly,2023-12-31,3,,0,45.5,39.5,2024-12-22,16.0,2.0,2004.4199999999998,0.7352941176470589,0.0,15.166666666666666
C-0802,enterprise,Monthly,2023-04-30,46,,0,277.6,60.7,2024-12-06,14.0,2.0,30777.04,2.5,0.0,6.034782608695653
C-0803,starter,Monthly,2023-09-30,2,,0,57.5,54.6,2024-12-26,3.0,6.0,2466.53,0.0,0.0,28.75
C-0804,enterprise,Monthly,2022-04-30,97,2024-10-09,1,101.9,45.3,2024-10-09,0.0,5.0,33148.98,0.29411764705882354,0.0,1.0505154639175258
C-0805,starter,Monthly,2024-01-31,5,2024-12-27,1,12.4,66.4,2024-12-27,16.0,1.5,5083.92,0.32608695652173914,0.0,2.48
C-0806,starter,Annual,2021-11-30,2,2024-11-01,1,39.1,90.5,2024-11-01,2.0,5.0,1084.2,1.0,4.0,19.55
C-0807,starter,Monthly,2021-06-30,3,,0,45.2,55.6,2024-11-12,6.0,0.0,268.46999999999997,7.666666666666667,2.0,15.066666666666668
C-0808,starter,Annual,2021-10-31,2,,0,40.0,84.6,2024-12-27,8.0,6.0,2401.68,6.0,3.0,20.0
C-0809,enterprise,Annual,2023-01-31,24,,0,273.7,94.4,2024-12-31,2.0,2.5,48097.68,2.0,1.0,11.404166666666667
C-0810,enterprise,Monthly,2022-05-31,44,2024-12-27,1,91.3,14.4,2024-12-27,17.0,5.0,104440.79999999999,0.4583333333333333,0.0,2.0749999999999997
C-0811,enterprise,Annual,2023-01-31,55,,0,141.5,44.2,2024-10-17,13.0,9.0,41268.48,0.0,0.0,2.5727272727272728
C-0812,starter,Monthly,2024-03-31,3,2024-10-18,1,47.1,55.0,2024-10-18,3.0,9.0,1702.56,0.0,0.0,15.700000000000001
C-0813,starter,Monthly,2023-07-31,2,,0,49.9,87.1,2024-11-03,0.0,8.5,8917.1,0.782608695652174,0.0,24.95
C-0814,professional,Monthly,2024-02-29,11,,0,21.3,48.8,2024-12-28,12.0,2.0,22358.36,0.32432432432432434,0.0,1.9363636363636365
C-0815,starter,Monthly,2023-04-30,5,,0,20.7,75.1,2024-10-10,1.0,6.0,2653.2999999999997,0.15384615384615385,0.0,4.14
C-0816,starter,Annual,2023-06-30,2,2024-12-26,1,9.7,24.4,2024-12-26,7.0,4.5,7524.48,1.75,0.0,4.85
C-0817,starter,Annual,2023-10-31,4,,0,4.2,82.5,2024-12-19,17.0,3.0,3156.48,3.5,0.0,1.05
C-0818,starter,Monthly,2023-08-31,3,2024-12-25,1,7.3,93.5,2024-12-25,6.0,3.0,7460.200000000001,1.25,0.0,2.433333333333333
C-0819,starter,Monthly,2021-10-31,1,2024-10-11,1,41.4,32.9,2024-10-11,1.0,4.0,1197.6299999999999,1.7777777777777777,0.0,41.4
C-0820,starter,Annual,2021-07-31,2,2024-10-03,1,15.9,29.7,2024-10-03,0.0,0.0,907.44,0.0,0.0,7.95
C-0821,starter,Monthly,2024-05-31,2,2024-11-19,1,40.2,32.5,2024-11-19,7.0,0.0,2876.22,1.131578947368421,0.0,20.1
C-0822,professional,Monthly,2021-01-31,13,2024-10-11,1,118.7,92.7,2024-10-11,2.0,7.0,5218.07,2.0,0.0,9.13076923076923
C-0823,starter,Annual,2022-09-30,4,2024-11-03,1,44.6,34.3,2024-11-03,6.0,9.0,3283.92,8.0,0.0,11.15
C-0824,starter,Monthly,2024-10-31,1,2024-11-30,1,39.2,60.8,2024-11-30,8.0,2.5,2743.2999999999997,0.2857142857142857,0.0,39.2
C-0825,professional,Monthly,2022-08-31,18,,0,63.5,81.4,2024-11-08,7.0,1.0,5062.32,3.0,0.0,3.5277777777777777
C-0826,enterprise,Monthly,2023-01-31,86,2024-10-02,1,122.9,66.8,2024-10-02,0.0,5.0,29415.06,0.6666666666666666,0.0,1.4290697674418604
C-0827,professional,Monthly,2024-04-30,5,2024-10-16,1,85.3,33.7,2024-10-16,2.0,2.0,5697.900000000001,0.8333333333333334,0.0,17.06
C-0828,starter,Monthly,2024-09-30,1,2024-12-09,1,43.8,26.7,2024-12-09,12.0,1.0,1196.78,0.2,0.0,43.8
C-0829,enterprise,Monthly,2023-10-31,100,2024-10-05,1,242.9,34.8,2024-10-05,0.0,2.0,109885.8,0.5333333333333333,0.0,2.4290000000000003
C-0830,starter,Monthly,2021-06-30,3,2024-11-05,1,59.3,78.9,2024-11-05,5.0,10.0,778.3,0.0,0.0,19.766666666666666
C-0831,enterprise,Annual,2021-04-30,99,,0,276.3,64.7,2024-11-26,2.0,6.0,180776.64,2.0,0.0,2.790909090909091
C-0832,professional,Monthly,2021-08-31,14,,0,56.2,88.5,2024-10-22,10.0,4.5,32452.14,0.023809523809523808,0.0,4.014285714285714
C-0833,professional,Annual,2021-01-31,3,2024-12-28,1,101.1,38.9,2024-10-18,2.0,10.0,20118.24,10.25,1.0,33.699999999999996
C-0834,professional,Monthly,2022-10-31,8,,0,110.9,39.4,2024-12-15,15.0,3.0,5416.96,0.08695652173913043,0.0,13.8625
C-0835,professional,Monthly,2024-06-30,5,,0,74.8,57.4,2024-10-28,11.0,3.0,6283.39,0.6451612903225806,0.0,14.959999999999999
C-0836,starter,Annual,2022-04-30,3,2024-10-10,1,37.9,56.6,2024-10-10,2.0,5.0,1805.52,10.0,0.0,12.633333333333333
C-0837,professional,Monthly,2024-03-31,3,2024-12-15,1,38.1,73.4,2024-12-15,9.0,10.0,5388.66,3.111111111111111,0.0,12.700000000000001
C-0838,enterprise,Annual,2021-11-30,24,2024-11-14,1,75.8,73.4,2024-11-14,0.0,6.5,109144.8,6.5,3.0,3.158333333333333
C-0839,professional,Annual,2024-02-29,16,,0,73.1,86.2,2024-10-10,1.0,9.0,5444.28,5.0,1.0,4.56875
C-0840,professional,Annual,2021-10-31,16,,0,52.3,79.8,2024-11-25,6.0,4.5,11767.68,2.5,0.0,3.26875
C-0841,starter,Monthly,2023-12-31,2,,0,44.5,93.2,2024-11-24,2.0,3.0,3373.4500000000003,1.5789473684210527,0.0,22.25
C-0842,professional,Annual,2023-10-31,11,,0,64.9,26.2,2024-12-26,5.0,7.5,11689.68,0.0,0.0,5.9
C-0843,enterprise,Monthly,2023-02-28,56,2024-12-08,1,57.5,30.5,2024-12-08,3.0,0.0,56516.64,1.625,0.0,1.0267857142857142
C-0844,enterprise,Monthly,2021-08-31,69,2024-10-29,1,159.5,15.2,2024-10-09,5.0,5.0,95965.56,0.6111111111111112,0.0,2.3115942028985508
C-0845,starter,Monthly,2021-10-31,4,,0,15.5,93.5,2024-11-03,1.0,5.0,7809.2699999999995,0.0,0.0,3.875
C-0846,professional,Annual,2022-01-31,12,,0,149.9,54.5,2024-11-14,0.0,5.5,3373.44,15.0,3.0,12.491666666666667
C-0847,enterprise,Monthly,2024-06-30,85,2024-11-26,1,126.8,65.5,2024-11-26,0.0,4.5,138129.24,0.9787234042553191,0.0,1.4917647058823529
C-0848,starter,Annual,2023-11-30,2,2024-10-20,1,11.8,68.5,2024-10-20,1.0,0.0,2844.48,0.0,0.0,5.9
C-0849,professional,Monthly,2022-10-31,5,,0,135.5,21.1,2024-11-03,3.0,1.5,10084.5,2.2962962962962963,0.0,27.1
C-0850,professional,Monthly,2022-12-31,3,2024-10-26,1,68.2,28.4,2024-10-26,5.0,10.0,0.0,0.0,0.0,22.733333333333334
C-0851,starter,Monthly,2021-09-30,1,,0,49.0,32.7,2024-10-26,9.0,5.0,3268.44,0.6785714285714286,0.0,49.0
C-0852,starter,Monthly,2022-01-31,4,,0,43.7,50.3,2024-12-23,5.0,5.0,1565.61,0.043478260869565216,0.0,10.925
C-0853,starter,Annual,2022-10-31,4,,0,54.6,24.8,2024-12-19,17.0,4.0,811.44,5.0,0.0,13.65
C-0854,professional,Monthly,2022-10-31,16,,0,104.1,91.9,2024-10-12,2.0,5.5,1307.19,8.0,2.0,6.50625
C-0855,starter,Monthly,2021-02-28,4,2024-12-08,1,42.5,27.0,2024-12-08,3.0,3.0,955.0799999999999,0.0,0.0,10.625
C-0856,starter,Monthly,2024-05-31,2,,0,20.6,35.6,2024-10-22,1.0,7.5,8327.34,0.4523809523809524,0.0,10.3
C-0857,starter,Annual,2022-09-30,2,2024-12-27,1,20.4,79.1,2024-12-27,14.0,2.0,6669.6,8.25,1.0,10.2
C-0858,enterprise,Annual,2021-08-31,85,,0,245.5,93.6,2024-12-24,8.0,0.0,154338.72,6.75,0.0,2.888235294117647
C-0859,professional,Monthly,2023-12-31,6,,0,78.7,94.5,2024-10-08,5.0,10.0,33692.42,0.3191489361702128,0.0,13.116666666666667
C-0860,professional,Annual,2022-07-31,11,2024-11-28,1,112.3,62.9,2024-11-28,8.0,10.0,12079.57,2.75,0.0,10.209090909090909
C-0861,starter,Monthly,2023-04-30,4,,0,39.4,30.6,2024-10-12,14.0,9.0,3076.9199999999996,1.2962962962962963,0.0,9.85
